transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status
202002210004-1,2020-02-21,C-000509,VEDB3,0,0,2020-03-01,,配達済み
202002210005-1,2020-02-21,C-000555,PUDB3,1,89940,2020-03-03,,配達済み
202002210006-1,2020-02-21,C-000988,VEDB9,1,379400,2020-03-04,,配達済み
202002210008-1,2020-02-21,C-001167,TADB5,6,746052,2020-02-27,,配達済み
202002210009-1,2020-02-21,C-001229,ZEDB5,2,357800,2020-02-26,,配達済み
202002210009-2,2020-02-21,C-001229,INNS7,5,909000,2020-02-26,,配達済み
202002210012-1,2020-02-21,C-001415,VEDB17,7,7698600,2020-02-29,,配達済み
202002210013-1,2020-02-21,C-001774,INNB7,1,181800,2020-03-04,,配達済み
202002210015-1,2020-02-21,C-001873,INDB7,4,739200,2020-02-27,,配達済み
202002210016-1,2020-02-21,C-001971,INNG7,5,959000,2020-02-25,,配達済み
202002210017-1,2020-02-21,C-001973,INNB5,2,319600,2020-02-29,,配達済み
202002210019-1,2020-02-21,C-002412,TADB3,9,408078,2020-02-25,,配達済み
202002210021-1,2020-02-21,C-002512,INDB5,1,154800,2020-02-29,,配達済み
202002210024-1,2020-02-21,C-002521,TADB3,1,45342,2020-03-01,,配達済み
202002210026-1,2020-02-21,C-002690,INNB7,2,363600,2020-03-01,,配達済み
202002210029-1,2020-02-21,C-002849,VEDB13,1,584800,2020-03-02,,配達済み
202002210031-1,2020-02-21,C-002877,VEDB3,1,184800,2020-03-02,,配達済み
202002210031-2,2020-02-21,C-002877,CANB7,12,2758800,2020-03-01,,配達済み
202002210032-1,2020-02-21,C-003132,ZENB3,1,154800,2020-03-04,,配達済み
202002210035-1,2020-02-21,C-003193,INNB9,3,659400,2020-03-03,,配達済み
202002210037-1,2020-02-21,C-003533,IKU,1,2831,2020-03-02,,配達済み
202002210042-1,2020-02-21,C-003682,IKW,3,11343,2020-03-03,,配達済み
202002210043-1,2020-02-21,C-003784,PUNR1,7,474600,2020-02-29,,配達済み
202002230001-1,2020-02-23,C-000968,INDB7,5,924000,2020-02-29,,配達済み
202002240000-1,2020-02-24,C-000032,ZEDB7,1,216900,2020-03-06,,配達済み
202002240002-1,2020-02-24,C-000327,CADB9,1,319800,2020-03-04,,配達済み
202002240005-1,2020-02-24,C-001264,VEDB11,2,799600,2020-03-06,,配達済み
202002240006-1,2020-02-24,C-001433,VEDB5,2,449600,2020-03-04,,配達済み
202002240007-1,2020-02-24,C-001444,CADB5,4,779200,2020-03-06,,配達済み
202002240008-1,2020-02-24,C-001573,PUNR3,1,98740,2020-03-06,,配達済み
202002240013-1,2020-02-24,C-002203,ZENB3,1,154800,2020-03-07,,配達済み
202002240015-1,2020-02-24,C-002694,CANB11,1,289900,2020-03-05,,配達済み
202002250000-1,2020-02-25,C-000135,INNS5,7,1118600,2020-03-07,,配達済み
202002250001-1,2020-02-25,C-001157,PUDB1,5,359000,2020-03-07,,配達済み
202002250003-1,2020-02-25,C-002188,INDB5,5,774000,2020-03-07,,配達済み
202002250007-1,2020-02-25,C-003004,PUNR3,3,296220,2020-03-05,,配達済み
202002270007-1,2020-02-27,C-000161,VENB5,3,809400,2020-03-07,,配達済み
202002270008-1,2020-02-27,C-000230,ZEDB7,3,650700,2020-03-08,,配達済み
202002270012-1,2020-02-27,C-000264,INDB3,1,116800,2020-03-09,2020-03-03,キャンセル
202002270012-2,2020-02-27,C-000264,INNG1,1,84800,2020-03-09,2020-03-03,キャンセル
202002270012-3,2020-02-27,C-000264,PUNS1,2,135600,2020-03-06,2020-03-03,キャンセル
202002270013-1,2020-02-27,C-000381,INNG1,4,339200,2020-03-07,,配達済み
202002270014-1,2020-02-27,C-000638,CANB11,2,579800,2020-03-07,,配達済み
202002270015-1,2020-02-27,C-000852,CANB11,1,289900,2020-03-08,,配達済み
202002270016-1,2020-02-27,C-000947,IMU,0,0,2020-03-06,,配達済み
202002270017-1,2020-02-27,C-000993,ZEDB1,1,124800,2020-03-07,,配達済み
202002270018-1,2020-02-27,C-001317,PUNW1,3,203400,2020-03-06,,配達済み
202002270019-1,2020-02-27,C-001691,CADB5,2,389600,2020-03-04,,配達済み
202002270021-1,2020-02-27,C-001932,IKU,2,5662,2020-03-08,,配達済み
202002270022-1,2020-02-27,C-002141,INNB9,1,219800,2020-03-08,,配達済み
202002270024-1,2020-02-27,C-002527,ZENB7,2,462800,2020-03-06,,配達済み
202002270026-1,2020-02-27,C-002780,ZENB3,2,309600,2020-03-09,,配達済み
202002270027-1,2020-02-27,C-003185,INNS7,1,181800,2020-03-07,,配達済み
202002270028-1,2020-02-27,C-003194,CANB11,0,0,2020-03-08,,配達済み
202002270031-1,2020-02-27,C-003418,INDB5,2,309600,2020-03-07,,配達済み
202002270032-1,2020-02-27,C-003587,INNB7,1,181800,2020-03-07,2020-03-03,キャンセル
202002270033-1,2020-02-27,C-003722,VENB7,2,619600,2020-03-07,,配達済み
202002290002-1,2020-02-29,C-000196,CANB11,7,2029300,2020-03-08,,配達済み
202002290002-2,2020-02-29,C-000196,CANB13,4,1399200,2020-03-05,,配達済み
202002290003-1,2020-02-29,C-000471,TADB1,3,44910,2020-03-06,,配達済み
202002290004-1,2020-02-29,C-000488,INNS3,1,126800,2020-03-08,,配達済み
202002290005-1,2020-02-29,C-000619,INNB7,6,1090800,2020-03-05,,配達済み
202002290008-1,2020-02-29,C-000795,CANB11,1,289900,2020-03-08,,配達済み
202002290010-1,2020-02-29,C-003079,ID23,3,59940,2020-03-06,,配達済み
202002290010-2,2020-02-29,C-003079,VEDB5,1,224800,2020-03-07,,配達済み
202003010005-1,2020-03-01,C-000062,INNB7,4,727200,2020-03-11,,配達済み
202003010006-1,2020-03-01,C-000235,INNS5,1,159800,2020-03-12,,配達済み
202003010009-1,2020-03-01,C-000273,VENB7,5,1549000,2020-03-12,,配達済み
202003010011-1,2020-03-01,C-000312,PUNR1,1,67800,2020-03-12,,配達済み
202003010014-1,2020-03-01,C-000461,INNG9,0,0,2020-03-12,,配達済み
202003010015-1,2020-03-01,C-000728,ZEDB1,4,499200,2020-03-09,,配達済み
202003010016-1,2020-03-01,C-000743,VEDB11,1,399800,2020-03-09,,配達済み
202003010017-1,2020-03-01,C-000807,INDB7,2,369600,2020-03-12,,配達済み
202003010018-1,2020-03-01,C-000835,ID16,1,16300,2020-03-09,,配達済み
202003010020-1,2020-03-01,C-000886,CANB7,1,229900,2020-03-08,,配達済み
202003010020-2,2020-03-01,C-000886,IKW,1,3781,2020-03-08,,配達済み
202003010021-1,2020-03-01,C-001069,PUNW1,1,67800,2020-03-10,,配達済み
202003010022-1,2020-03-01,C-001138,IKW,1,3781,2020-03-09,,配達済み
202003010023-1,2020-03-01,C-001189,INDB9,4,867200,2020-03-10,,配達済み
202003010025-1,2020-03-01,C-001362,VENB5,1,269800,2020-03-12,,配達済み
202003010026-1,2020-03-01,C-001376,CADB11,2,729600,2020-03-11,,配達済み
202003010027-1,2020-03-01,C-001440,INNS5,2,319600,2020-03-09,,配達済み
202003010029-1,2020-03-01,C-001447,INNG7,1,191800,2020-03-09,,配達済み
202003010030-1,2020-03-01,C-001502,IKU,3,8493,2020-03-10,,配達済み
202003010032-1,2020-03-01,C-001524,PUNS1,1,67800,2020-03-11,,配達済み
202003010035-1,2020-03-01,C-001738,CANB13,2,699600,2020-03-09,,配達済み
202003010037-1,2020-03-01,C-001833,ZEDB5,2,357800,2020-03-11,,配達済み
202003010040-1,2020-03-01,C-001973,CANB11,1,289900,2020-03-09,,配達済み
202003010042-1,2020-03-01,C-002069,PUNW3,3,296220,2020-03-10,,配達済み
202003010045-1,2020-03-01,C-002096,ZEDB9,1,256400,2020-03-12,,配達済み
202003010046-1,2020-03-01,C-002201,INNB5,1,159800,2020-03-11,,配達済み
202003010050-1,2020-03-01,C-002284,INNB3,3,380400,2020-03-08,,配達済み
202003010052-1,2020-03-01,C-002360,VEDB7,1,228900,2020-03-12,,配達済み
202003010053-1,2020-03-01,C-002459,INDB9,2,433600,2020-03-12,,配達済み
202003010054-1,2020-03-01,C-002670,ZEDB3,1,155800,2020-03-12,,配達済み
202003010055-1,2020-03-01,C-002783,CANB13,2,699600,2020-03-11,,配達済み
202003010057-1,2020-03-01,C-002960,INNB5,1,159800,2020-03-11,,配達済み
202003010058-1,2020-03-01,C-002990,VEDB11,1,399800,2020-03-11,,配達済み
202003010061-1,2020-03-01,C-002995,PUNR3,1,98740,2020-03-11,,配達済み
202003010065-1,2020-03-01,C-003112,INNS3,4,507200,2020-03-09,,配達済み
202003010066-1,2020-03-01,C-003121,VENB5,6,1618800,2020-03-09,,配達済み
202003010068-1,2020-03-01,C-003529,CANB7,1,229900,2020-03-08,,配達済み
202003010070-1,2020-03-01,C-003557,PUNR3,2,197480,2020-03-11,,配達済み
202003010071-1,2020-03-01,C-003621,INNB5,1,159800,2020-03-12,,配達済み
202003010072-1,2020-03-01,C-003707,CADB7,1,234800,2020-03-12,,配達済み
202003010074-1,2020-03-01,C-003781,TADB3,1,45342,2020-03-09,,配達済み
202003010079-1,2020-03-01,C-003786,CANB9,1,259800,2020-03-09,,配達済み
202003020000-1,2020-03-02,C-000099,CANB11,2,579800,2020-03-12,,配達済み
202003020001-1,2020-03-02,C-000157,VEDB5,16,3596800,2020-03-12,,配達済み
202003020003-1,2020-03-02,C-000662,PUNW1,18,1220400,2020-03-12,,配達済み
202003020007-1,2020-03-02,C-001712,CANB5,1,199800,2020-03-15,,配達済み
202003020008-1,2020-03-02,C-002674,ZEDB9,1,256400,2020-03-12,,配達済み
202003020009-1,2020-03-02,C-003038,ZEDB9,2,512800,2020-03-12,,配達済み
202003030001-1,2020-03-03,C-000023,VEDB5,1,224800,2020-03-07,,配達済み
202003030002-1,2020-03-03,C-000062,INNB5,3,479400,2020-03-15,,配達済み
202003030004-1,2020-03-03,C-000463,PUNW3,3,296220,2020-03-14,,配達済み
202003030004-2,2020-03-03,C-000463,TADB5,4,497368,2020-03-14,,配達済み
202003030006-1,2020-03-03,C-000787,INNG5,12,2037600,2020-03-12,,配達済み
202003030008-1,2020-03-03,C-000826,TADB1,7,104790,2020-03-13,,配達済み
202003030010-1,2020-03-03,C-000943,INNG3,1,136800,2020-03-15,,配達済み
202003030011-1,2020-03-03,C-001147,ID23,1,19980,2020-03-12,,配達済み
202003030013-1,2020-03-03,C-001245,CANB5,1,199800,2020-03-16,,配達済み
202003030015-1,2020-03-03,C-001508,ID16,2,32600,2020-03-12,,配達済み
202003030016-1,2020-03-03,C-001701,CADB7,4,939200,2020-03-16,,配達済み
202003030018-1,2020-03-03,C-001928,IMU,1,1230,2020-03-13,,配達済み
202003030025-1,2020-03-03,C-002633,ZENB5,1,173800,2020-03-09,,配達済み
202003030026-1,2020-03-03,C-003042,ZENB7,0,0,2020-03-09,,配達済み
202003030027-1,2020-03-03,C-003517,VEDB7,2,457800,2020-03-07,,配達済み
202003030030-1,2020-03-03,C-003599,IKU,2,5662,2020-03-10,,配達済み
202003030031-1,2020-03-03,C-003607,INNB3,3,380400,2020-03-14,,配達済み
202003040000-1,2020-03-04,C-001159,INNB1,1,74800,2020-03-13,,配達済み
202003040001-1,2020-03-04,C-001922,TADB5,2,248684,2020-03-15,,配達済み
202003060000-1,2020-03-06,C-001239,INNS3,4,507200,2020-03-16,,配達済み
202003060001-1,2020-03-06,C-002019,ID23,1,19980,2020-03-15,,配達済み
202003060004-1,2020-03-06,C-003103,INDB9,5,1084000,2020-03-17,,配達済み
202003060005-1,2020-03-06,C-003389,VENB9,2,739600,2020-03-17,,配達済み
202003070002-1,2020-03-07,C-000313,ID16,3,48900,2020-03-17,,配達済み
202003070003-1,2020-03-07,C-000399,VEDB15,5,4249000,2020-03-13,,配達済み
202003070003-2,2020-03-07,C-000399,IMW,5,12685,2020-03-13,,配達済み
202003070004-1,2020-03-07,C-000437,ZENB5,2,347600,2020-03-12,,配達済み
202003070005-1,2020-03-07,C-000611,ZEDB7,1,216900,2020-03-12,,配達済み
202003070007-1,2020-03-07,C-000613,CADB9,1,319800,2020-03-15,,配達済み
202003070009-1,2020-03-07,C-001112,CANB13,4,1399200,2020-03-16,,配達済み
202003070012-1,2020-03-07,C-001119,CANB9,1,259800,2020-03-15,,配達済み
202003070013-1,2020-03-07,C-001167,ZEDB7,15,3253500,2020-03-17,,配達済み
202003070016-1,2020-03-07,C-001177,ZEDB3,3,467400,2020-03-14,,配達済み
202003070019-1,2020-03-07,C-001181,CADB1,1,134800,2020-03-15,,配達済み
202003070020-1,2020-03-07,C-001683,VEDB17,1,1099800,2020-03-17,,配達済み
202003070024-1,2020-03-07,C-001739,VEDB7,1,228900,2020-03-15,,配達済み
202003070025-1,2020-03-07,C-001742,CANB11,2,579800,2020-03-12,,配達済み
202003070027-1,2020-03-07,C-002261,INDB3,1,116800,2020-03-12,,配達済み
202003070029-1,2020-03-07,C-002516,CADB7,5,1174000,2020-03-16,,配達済み
202003070032-1,2020-03-07,C-002942,PUNB1,2,135600,2020-03-14,,配達済み
202003070034-1,2020-03-07,C-003045,VEDB5,1,224800,2020-03-14,,配達済み
202003070035-1,2020-03-07,C-003091,IMW,4,10148,2020-03-17,,配達済み
202003070037-1,2020-03-07,C-003238,CANB13,1,349800,2020-03-16,,配達済み
202003080003-1,2020-03-08,C-000182,VEDB5,1,224800,2020-03-19,,配達済み
202003080004-1,2020-03-08,C-000338,ID23,1,19980,2020-03-18,,配達済み
202003080006-1,2020-03-08,C-000355,CANB13,2,699600,2020-03-19,,配達済み
202003080007-1,2020-03-08,C-000457,IKW,0,0,2020-03-17,,配達済み
202003080009-1,2020-03-08,C-000568,INDB3,2,233600,2020-03-21,,配達済み
202003080013-1,2020-03-08,C-000573,INDB1,0,0,2020-03-18,,配達済み
202003080015-1,2020-03-08,C-001097,ZENB5,2,347600,2020-03-21,,配達済み
202003080016-1,2020-03-08,C-001166,INDB7,4,739200,2020-03-20,,配達済み
202003080017-1,2020-03-08,C-001454,CANB13,6,2098800,2020-03-21,,配達済み
202003080022-1,2020-03-08,C-001554,VENB5,5,1349000,2020-03-15,,配達済み
202003080024-1,2020-03-08,C-001762,ZEDB5,3,536700,2020-03-21,,配達済み
202003080025-1,2020-03-08,C-002145,CADB7,3,704400,2020-03-19,,配達済み
202003080027-1,2020-03-08,C-002246,INNB3,3,380400,2020-03-14,,配達済み
202003080028-1,2020-03-08,C-002252,VEDB3,2,369600,2020-03-20,,配達済み
202003080028-2,2020-03-08,C-002252,CADB3,9,1574100,2020-03-18,,配達済み
202003080029-1,2020-03-08,C-002262,INNS1,2,149600,2020-03-21,,配達済み
202003080032-1,2020-03-08,C-002957,CANB13,7,2448600,2020-03-20,,配達済み
202003080035-1,2020-03-08,C-003089,PUNR1,0,0,2020-03-19,,配達済み
202003080037-1,2020-03-08,C-003289,TADB3,1,45342,2020-03-14,,配達済み
202003080038-1,2020-03-08,C-003458,VENB5,6,1618800,2020-03-17,,配達済み
202003080039-1,2020-03-08,C-003722,CANB1,1,129800,2020-03-16,,配達済み
202003090000-1,2020-03-09,C-000021,ZEDB7,9,1952100,2020-03-19,,配達済み
202003090001-1,2020-03-09,C-000027,ZEDB5,2,357800,2020-03-20,,配達済み
202003090004-1,2020-03-09,C-000153,CANB11,0,0,2020-03-19,,配達済み
202003090005-1,2020-03-09,C-000413,CANB11,1,289900,2020-03-19,,配達済み
202003090006-1,2020-03-09,C-000520,IKW,2,7562,2020-03-18,,配達済み
202003090007-1,2020-03-09,C-000580,IKW,7,26467,2020-03-18,,配達済み
202003090008-1,2020-03-09,C-000953,VEDB9,1,379400,2020-03-18,,配達済み
202003090009-1,2020-03-09,C-001065,TADB1,1,14970,2020-03-19,,配達済み
202003090012-1,2020-03-09,C-001426,CADB9,3,959400,2020-03-18,,配達済み
202003090017-1,2020-03-09,C-001444,INNS5,4,639200,2020-03-17,,配達済み
202003090017-2,2020-03-09,C-001444,CANB11,2,579800,2020-03-20,,配達済み
202003090019-1,2020-03-09,C-001587,PUNW3,9,888660,2020-03-17,,配達済み
202003090023-1,2020-03-09,C-001970,CANB13,3,1049400,2020-03-17,,配達済み
202003090023-2,2020-03-09,C-001970,PUNS3,3,296220,2020-03-17,,配達済み
202003090024-1,2020-03-09,C-002004,ZENB5,0,0,2020-03-19,,配達済み
202003090029-1,2020-03-09,C-002044,IKW,5,18905,2020-03-20,,配達済み
202003090030-1,2020-03-09,C-002079,CANB3,7,1048600,2020-03-18,,配達済み
202003090030-2,2020-03-09,C-002079,ZEDB7,7,1518300,2020-03-18,,配達済み
202003090030-3,2020-03-09,C-002079,INDB5,4,619200,2020-03-18,,配達済み
202003090031-1,2020-03-09,C-002135,VENB7,7,2168600,2020-03-19,,配達済み
202003090031-2,2020-03-09,C-002135,INNS3,2,253600,2020-03-20,,配達済み
202003090032-1,2020-03-09,C-002467,ZENB5,27,4692600,2020-03-20,,配達済み
202003090033-1,2020-03-09,C-002566,CADB7,1,234800,2020-03-18,,配達済み
202003090037-1,2020-03-09,C-002638,CANB13,2,699600,2020-03-20,,配達済み
202003090040-1,2020-03-09,C-003065,INNS3,2,253600,2020-03-19,,配達済み
202003090041-1,2020-03-09,C-003154,INNS7,2,363600,2020-03-17,,配達済み
202003090041-2,2020-03-09,C-003154,ZEDB1,2,249600,2020-03-17,,配達済み
202003090043-1,2020-03-09,C-003215,INNB7,1,181800,2020-03-20,,配達済み
202003090044-1,2020-03-09,C-003345,VEDB3,16,2956800,2020-03-18,,配達済み
202003100000-1,2020-03-10,C-000068,INNB7,1,181800,2020-03-23,,配達済み
202003100001-1,2020-03-10,C-000499,CADB9,1,319800,2020-03-22,,配達済み
202003100002-1,2020-03-10,C-002094,VENB5,3,809400,2020-03-21,,配達済み
202003100002-2,2020-03-10,C-002094,INNG9,6,1378800,2020-03-21,,配達済み
202003100002-3,2020-03-10,C-002094,PUNB3,7,691180,2020-03-22,,配達済み
202003100002-4,2020-03-10,C-002094,INNB7,7,1272600,2020-03-22,,配達済み
202003100003-1,2020-03-10,C-002389,INNS1,1,74800,2020-03-21,,配達済み
202003100004-1,2020-03-10,C-002745,INNS5,4,639200,2020-03-20,,配達済み
202003100006-1,2020-03-10,C-003047,VEDB7,3,686700,2020-03-23,,配達済み
202003100009-1,2020-03-10,C-003552,INDB3,2,233600,2020-03-21,,配達済み
202003100011-1,2020-03-10,C-003664,VENB9,1,369800,2020-03-23,,配達済み
202003120006-1,2020-03-12,C-000011,IKU,1,2831,2020-03-24,,配達済み
202003120007-1,2020-03-12,C-000083,CADB5,5,974000,2020-03-23,,配達済み
202003120008-1,2020-03-12,C-000097,INNS5,1,159800,2020-03-21,,配達済み
202003120010-1,2020-03-12,C-000158,INDB3,2,233600,2020-03-20,,配達済み
202003120013-1,2020-03-12,C-000247,VENB5,0,0,2020-03-20,2020-03-19,キャンセル
202003120014-1,2020-03-12,C-000331,INNG3,8,1094400,2020-03-22,,配達済み
202003120016-1,2020-03-12,C-000451,CANB9,3,779400,2020-03-22,,配達済み
202003120017-1,2020-03-12,C-000517,VENB9,1,369800,2020-03-24,,配達済み
202003120018-1,2020-03-12,C-000519,VENB5,2,539600,2020-03-21,,配達済み
202003120020-1,2020-03-12,C-000546,INNS3,6,760800,2020-03-21,,配達済み
202003120022-1,2020-03-12,C-000817,ZENB7,0,0,2020-03-22,2020-03-19,キャンセル
202003120023-1,2020-03-12,C-000880,ZENB7,7,1619800,2020-03-24,,配達済み
202003120024-1,2020-03-12,C-001079,VEDB11,1,399800,2020-03-23,,配達済み
202003120025-1,2020-03-12,C-001557,VENB7,1,309800,2020-03-24,,配達済み
202003120026-1,2020-03-12,C-001827,INDB3,2,233600,2020-03-20,,配達済み
202003120027-1,2020-03-12,C-001859,ZEDB7,2,433800,2020-03-22,,配達済み
202003120027-2,2020-03-12,C-001859,CADB7,8,1878400,2020-03-22,,配達済み
202003120030-1,2020-03-12,C-001968,INDB5,2,309600,2020-03-24,,配達済み
202003120033-1,2020-03-12,C-002161,VENB7,4,1239200,2020-03-22,,配達済み
202003120034-1,2020-03-12,C-002292,CANB7,1,229900,2020-03-21,,配達済み
202003120037-1,2020-03-12,C-002429,INNG5,4,679200,2020-03-24,,配達済み
202003120039-1,2020-03-12,C-002535,PUNS1,1,67800,2020-03-21,,配達済み
202003120041-1,2020-03-12,C-002619,CADB13,5,2174000,2020-03-24,,配達済み
202003120043-1,2020-03-12,C-002641,CADB15,8,5438400,2020-03-23,,配達済み
202003120045-1,2020-03-12,C-002807,VENB7,0,0,2020-03-21,2020-03-19,キャンセル
202003120046-1,2020-03-12,C-002842,ZEDB7,0,0,2020-03-21,,配達済み
202003120048-1,2020-03-12,C-002880,CANB5,2,399600,2020-03-21,,配達済み
202003120051-1,2020-03-12,C-002893,CANB11,1,289900,2020-03-23,,配達済み
202003120053-1,2020-03-12,C-002987,ZEDB9,2,512800,2020-03-23,,配達済み
202003120055-1,2020-03-12,C-003001,INDB7,1,184800,2020-03-22,,配達済み
202003120056-1,2020-03-12,C-003080,CANB7,2,459800,2020-03-19,,配達済み
202003120058-1,2020-03-12,C-003326,VEDB3,2,369600,2020-03-21,2020-03-19,キャンセル
202003120061-1,2020-03-12,C-003377,ZEDB7,1,216900,2020-03-22,,配達済み
202003120062-1,2020-03-12,C-003400,TADB1,1,14970,2020-03-24,,配達済み
202003120063-1,2020-03-12,C-003442,INDB7,1,184800,2020-03-22,,配達済み
202003120067-1,2020-03-12,C-003568,TADB1,3,44910,2020-03-23,,配達済み
202003140000-1,2020-03-14,C-000684,INDB7,1,184800,2020-03-26,,配達済み
202003140003-1,2020-03-14,C-002437,INNG5,3,509400,2020-03-25,,配達済み
202003150000-1,2020-03-15,C-002263,PUNB3,3,296220,2020-03-25,,配達済み
202003150000-2,2020-03-15,C-002263,INDB5,3,464400,2020-03-27,,配達済み
202003150002-1,2020-03-15,C-002628,INNG7,2,383600,2020-03-24,,配達済み
202003160001-1,2020-03-16,C-000173,IKU,0,0,2020-03-25,,配達済み
202003160005-1,2020-03-16,C-000220,IMW,2,5074,2020-03-22,,配達済み
202003160006-1,2020-03-16,C-000263,INNS5,1,159800,2020-03-26,,配達済み
202003160008-1,2020-03-16,C-000428,INNG7,2,383600,2020-03-28,,配達済み
202003160010-1,2020-03-16,C-000728,IKU,1,2831,2020-03-24,,配達済み
202003160011-1,2020-03-16,C-000814,INNB7,1,181800,2020-03-27,,配達済み
202003160011-2,2020-03-16,C-000814,CANB7,1,229900,2020-03-27,,配達済み
202003160014-1,2020-03-16,C-000827,INDB5,0,0,2020-03-27,,配達済み
202003160017-1,2020-03-16,C-000913,ZENB7,1,231400,2020-03-24,,配達済み
202003160018-1,2020-03-16,C-001079,TADB5,3,373026,2020-03-23,,配達済み
202003160019-1,2020-03-16,C-001277,VEDB11,3,1199400,2020-03-28,,配達済み
202003160021-1,2020-03-16,C-001487,VEDB17,5,5499000,2020-03-22,,配達済み
202003160021-2,2020-03-16,C-001487,CADB3,1,174900,2020-03-24,,配達済み
202003160022-1,2020-03-16,C-001596,INNG3,1,136800,2020-03-27,,配達済み
202003160024-1,2020-03-16,C-001958,INNS5,1,159800,2020-03-25,,配達済み
